ID,Speed_Number,Speed_Letter,Speed_Figure,Error_Number,Error_Letter,Error_Figure,AverageQus_Par1,AverageQus_Par2,AverageQus_Par3,Number_Letter,Category_Switch,Color_Shape,Keep_Track,Letter_Memory,N_Back,Antisaccade,Stop_Signal,Stroop,OSpan_PCU,RSpan_PCU,SSpan_PCU,RI_F,RI_N,RI_V,DA_Uni,DA_Cross,Factor_Speed,Factor_Error,Factor_Question,Factor_Speed_Question,Factor_Multitasking_Behavior,Factor_Shifting,Factor_Updating,Factor_Inhibition,Factor_WMC,Factor_RI,Factor_DA
20.0,203.0,163.0,247.0,8.99,6.640000000000001,11.330000000000002,0.5625,0.75,0.625,671.6300000000001,459.8,736.5,0.7142857142857143,0.6666666666666666,-0.8464900464828348,0.67,242.21,197.83,1.0,0.9444444444444443,0.3972222222222222,2.67,2.67,2.55,578.0,567.0,2.2533660410095644,-0.9944456841382534,-0.1864750650992647,1.8334738231404317,0.7981194782010538,0.10180760472707484,-0.716767890421266,1.8918295473237423,1.0093709239447295,0.3665861991636915,0.6636698052107177
21.0,134.0,115.0,153.0,5.38,8.05,8.640000000000002,0.75,0.9375,0.9375,469.9000000000001,426.7,589.03,0.75,0.75,-0.9422114789491579,0.53,140.37,216.33,0.9444444444444443,0.5472222222222223,0.5166666666666666,2.21,1.3,1.61,458.0,427.0,0.2950498949303304,-1.5124681108120455,1.3300188512853586,0.6650955148299466,-0.6706429406227677,-0.8957767877103358,-0.3357343862216766,-1.4423328757153115,-0.3386102765475012,-2.0539664393819876,-0.3307355615494954
22.0,172.0,162.0,223.0,10.61,11.56,14.880000000000003,0.5625,0.6875,0.5,563.2900000000001,689.21,848.31,0.8928571428571429,0.5,-0.27716432617357123,0.62,123.75,284.25,1.0,0.8111111111111112,0.7333333333333334,2.76,2.56,3.38,563.0,616.0,1.776517605077885,0.5186873088313344,-0.631753614922502,1.2381851668209676,1.5312683700944996,0.8031061901118498,0.7858183738667536,-1.1479092393471204,1.0443595205107576,1.0565395408089808,0.7788089644020595
23.0,198.0,173.0,260.0,7.510000000000001,12.850000000000001,15.470000000000002,1.0,1.0,0.9375,661.71,779.74,614.8399999999999,0.8214285714285714,0.5833333333333334,0.9468425825798776,0.92,141.37,238.92000000000002,1.0,0.8111111111111112,0.911111111111111,2.21,2.56,4.34,546.0,617.0,2.4657632639307754,0.41497756740218283,1.9372178858204796,2.5591653852360716,2.617142317721846,1.3128494762119547,0.8131544521075449,1.4782084840053549,1.3143331025866751,1.6454991420607599,0.712947348859265
24.0,102.0,85.0,103.0,12.32,11.14,18.21,0.875,0.875,0.6875,627.9000000000001,520.56,843.5799999999999,0.6428571428571429,0.75,-0.6098129077160018,0.56,244.21,325.67,0.775,0.7611111111111111,0.6444444444444445,2.76,2.46,2.44,579.0,669.0,-0.7595801525261076,1.0410056293478167,0.8472647370560668,-0.38626306996528875,0.5250556720250728,0.30882746982153925,-1.1004876174928901,1.119488133181606,0.27350170487749637,0.10814400814663047,1.0350169105151803
25.0,115.0,114.0,161.0,7.36,11.99,18.55,0.625,0.875,0.6875,444.06000000000006,666.5,190.80999999999995,0.75,0.75,-0.3320236711333366,0.78,96.87,317.17,1.0,0.85,0.8333333333333334,3.07,2.46,2.72,449.0,426.0,0.25966104221220787,0.5847392212994166,0.44847263882019084,0.25090593908566194,0.7101506989247559,-0.34873127710979085,-0.08169440043562018,-0.5644253273402278,1.3348868041502853,0.5194657604465395,-0.3711102740513159
26.0,84.0,88.0,92.0,9.99,10.200000000000001,14.020000000000001,0.4375,0.75,0.75,393.82000000000005,363.78999999999996,667.9,0.6964285714285714,0.6666666666666666,-0.32023479782212444,0.5,133.29000000000002,115.42000000000002,0.938888888888889,0.42777777777777776,0.6611111111111111,2.5,2.56,2.65,412.0,492.0,-0.9690378906138266,0.09151202071483162,-0.14899950069321044,-0.8241334836897624,-0.65510503928551,-1.3574580719578835,-0.6481951149301015,-1.8247275074329425,-0.5564613558355065,0.2633223315206314,-0.2846532103216264
27.0,112.0,107.0,122.0,5.65,13.620000000000001,17.560000000000002,0.9375,0.6875,0.5,503.5400000000001,708.1,929.1899999999999,0.8035714285714286,1.0,0.3651319375123464,0.91,236.29000000000002,322.63,1.0,0.8083333333333332,0.7777777777777777,3.59,3.13,3.38,621.0,719.0,-0.27230351863101226,0.5475470285009467,-0.03356546756868822,-0.27624653172624714,0.2113114767790978,0.7497561386656577,1.0196383191272234,3.5418824861791354,1.1019481200496057,2.034787280177187,1.3866593878291702
28.0,137.0,119.0,161.0,12.32,12.09,17.340000000000003,0.8125,0.75,0.625,560.3700000000001,723.84,993.6099999999999,0.8571428571428571,0.8333333333333334,1.0065004347781341,0.82,192.75000000000003,266.53000000000003,0.6138888888888889,0.32222222222222224,0.4388888888888889,2.34,2.5,3.48,576.0,505.0,0.4431137514026988,1.1169757074489683,0.21231703313661127,0.4039242799969302,1.289658985924186,1.0801367808005056,1.4985537130327526,1.8924124375423834,-1.931266254051848,0.8747096322865905,0.43226064520576696
29.0,97.0,106.0,101.0,12.32,11.8,14.450000000000003,0.8125,0.75,1.0,477.1500000000001,941.69,906.4599999999999,0.7321428571428571,0.8333333333333334,1.5742497100056496,0.69,118.29000000000002,257.62,1.0,0.6055555555555555,0.125,3.12,1.65,3.38,474.0,558.0,-0.6155881186696153,0.7383681931587156,0.922931873708588,-0.18669290057336926,0.44986942512250017,1.6297147908265845,0.681260731821115,-0.7507335584742258,-0.6124112331849177,0.352842697694619,0.20631910250102
30.0,66.0,66.0,88.0,10.83,13.06,10.840000000000002,0.25,0.5625,0.3125,312.97,475.28999999999996,755.39,0.6071428571428571,0.6666666666666666,-0.9432062667878263,0.8,184.83,330.36,0.39999999999999997,0.38055555555555554,0.7999999999999999,2.78,1.65,2.65,539.0,504.0,-1.3338113784606076,0.3671696166331176,-1.902365030601826,-1.7470791792413831,-1.244386844297411,-1.084587438327834,-1.6601748314956135,1.5654057462411675,-1.609869621672189,-0.481111481276178,0.2774775794251304
31.0,189.0,182.0,242.0,12.32,11.360000000000001,16.75,1.0,0.9375,0.875,522.1600000000001,763.81,835.0799999999999,0.9285714285714286,0.9166666666666666,0.4870979276236948,0.91,237.91000000000003,199.17000000000002,1.0,0.9027777777777777,0.75,2.86,4.03,4.02,679.0,770.0,2.2883221703875756,0.9168493689699773,1.6103751427592385,2.332477731972501,2.83435793836093,0.9625379808634956,2.0042427306787483,3.5783714354456757,1.3965278111746746,3.119679085846969,1.8072786659646847
32.0,99.0,93.0,101.0,6.61,12.440000000000001,18.19,0.875,0.875,0.8125,653.07,827.12,868.2099999999999,0.7142857142857143,0.8333333333333334,-0.41176250042953155,0.82,279.16,152.55,1.0,0.7611111111111111,0.7583333333333334,2.34,2.4,2.01,580.0,625.0,-0.7257161946297737,0.5282758719110359,1.084136350580059,-0.27212999431636814,0.19889903605890297,1.727936289022427,-0.29610084507014417,3.8387149721854397,0.9040382278478374,-0.5534608190672807,0.8806765694240071
33.0,139.0,98.0,157.0,8.18,11.58,13.180000000000001,0.625,0.625,0.5,417.51000000000005,648.36,737.52,0.7142857142857143,0.9166666666666666,-0.13962314659882002,0.61,165.79000000000002,202.99,1.0,0.4777777777777778,0.48888888888888893,2.76,2.4,1.43,655.0,682.0,0.21170046586340552,0.012326717904239115,-0.7404625266627782,-0.04436687566094727,-0.029097982440936393,0.006001557672483421,-0.0629625603350201,-0.2753066181700395,-0.5154296724592675,-0.8646284317081726,1.3923616557377232
34.0,124.0,115.0,156.0,11.52,11.190000000000001,13.720000000000002,0.6875,0.75,0.8125,421.1700000000001,421.48,657.96,0.75,0.75,-0.1747598052148912,0.77,180.75000000000003,188.93,0.8611111111111112,0.9444444444444445,0.8250000000000001,2.21,1.65,2.44,462.0,409.0,0.2674976300410914,0.4395749052404614,0.36822840430466164,0.3086469882845094,0.6403753849420174,-1.0243188357693056,-0.016220607365928036,1.2505832427949075,1.3765351663377747,-0.9614618863489333,-0.37920229214356876
35.0,212.0,219.0,232.0,8.68,10.18,16.650000000000002,0.875,0.9375,0.625,493.75000000000006,692.36,817.68,0.6785714285714286,0.5833333333333334,-1.5194261917819045,0.83,211.54000000000002,275.3,1.0,0.7277777777777777,0.25555555555555554,2.5,3.39,2.62,561.0,459.0,2.664845117433972,0.21234126251938523,0.9372358665933159,2.5597205661713236,2.4487035439130427,0.540704313625688,-1.417817228481641,2.3899473372811357,0.02166163927781828,1.0451992843313669,0.20534290434515393
36.0,93.0,109.0,154.0,9.190000000000001,11.010000000000002,11.940000000000001,0.5625,0.6875,0.5625,0.0,829.85,1155.3899999999999,0.75,0.75,-0.7718238135972477,0.78,155.50000000000003,242.47000000000003,0.5611111111111111,0.7222222222222223,0.5333333333333333,2.6,2.4,3.12,632.0,679.0,-0.0040944214003417745,-0.09931012898038011,-0.513317808160506,-0.3213309346744527,-0.36796404985822856,-0.2976268726133302,-0.2647967510711824,0.7561592995099334,-0.4688868494365619,0.5837459545659331,1.287581568700664
37.0,144.0,94.0,144.0,6.44,0.0,15.170000000000002,0.4375,0.625,0.5,288.22,526.06,862.31,0.75,0.5,-0.16387709991681282,0.65,137.29000000000002,266.94,0.5888888888888889,0.4888888888888889,0.5972222222222222,2.39,1.97,1.93,445.0,354.0,0.05585168394566356,-2.1121059890118774,-1.0395566003396852,-0.1802381240787135,-1.9207523543016405,-0.8530507982358995,-0.37120466117809425,-0.6200092914184696,-1.147376017813549,-1.0195571773208296,-0.6466974487696209
38.0,110.0,103.0,149.0,9.67,12.65,15.920000000000002,1.0,0.9375,0.8125,553.7,922.26,1010.62,0.8392857142857143,0.6666666666666666,1.0582715618392795,0.65,194.75000000000003,174.73000000000002,0.9722222222222223,0.6388888888888888,0.9,2.76,2.12,2.84,592.0,641.0,-0.012656829886074972,0.712194033929311,1.4919393359972424,0.3187626047367997,0.876626664767159,1.9183370728370095,1.129907555774674,0.6742222054058565,0.6268704650434241,0.13882675863182461,0.987318303995859
39.0,101.0,131.0,97.0,9.440000000000001,8.790000000000001,0.0,0.0625,0.3125,0.6875,597.1200000000001,559.21,1303.07,0.7857142857142857,0.4166666666666667,-0.7987596525394312,0.27,221.96,216.99,0.7555555555555555,0.9027777777777777,0.6194444444444445,2.06,1.13,2.11,398.0,168.0,-0.40106981030162275,-1.817869294985495,-2.324472008903737,-0.861686006976224,-2.2802227099355266,0.806626517731034,-0.4543171170848671,-1.536607771803953,0.7011369083579173,-1.8434361736006664,-1.5084514460855964
40.0,100.0,101.0,138.0,8.47,9.830000000000002,7.630000000000003,0.1875,0.5625,0.3125,568.69,624.14,661.3599999999999,0.7321428571428571,0.5833333333333334,-1.2590351175388317,0.41,153.29000000000002,278.02,0.25,0.19999999999999998,0.1638888888888889,2.18,0.9,0.96,156.0,239.0,-0.21966408395392106,-0.8952114146207728,-2.0020630551607947,-0.8502840904938551,-1.5009131163423035,0.365078849123304,-0.8578379017346305,-2.043019879282056,-3.5247370483813567,-3.04754192020829,-2.241623974121948
41.0,86.0,91.0,84.0,5.800000000000001,9.34,16.840000000000003,0.1875,0.75,0.375,103.05000000000007,0.0,308.5,0.75,0.3333333333333333,-0.4070199781753729,0.53,86.96000000000004,255.53000000000003,0.37222222222222223,0.21666666666666667,0.6277777777777778,1.74,1.16,2.39,580.0,533.0,-1.020144700380421,-0.2976159460241483,-1.258406439501063,-1.190017794442265,-1.3042209501031674,-4.283464597279748,-0.7121091061298102,-2.6453419993732856,-2.5122814300313494,-1.723675863923038,0.5494214662157981
42.0,99.0,88.0,109.0,7.510000000000001,8.170000000000002,16.490000000000002,0.3125,0.5,0.625,131.6400000000001,530.8399999999999,843.0,0.7321428571428571,0.9166666666666666,-1.7979571113150294,0.56,114.62,0.0,0.8361111111111111,0.7666666666666666,0.5694444444444444,2.86,1.97,1.77,0.0,195.0,-0.6810653189836449,-0.32711667613406215,-1.4188949085321216,-0.9386326517268999,-1.1057174010852222,-1.4059588666892149,-0.6028545874593533,-1.7994025677140502,0.3036984552694177,-0.925065191739553,-3.037468296097912
43.0,90.0,73.0,117.0,10.15,11.88,11.3,0.8125,0.8125,0.5625,591.94,759.03,953.55,0.8035714285714286,0.75,1.441415684539046,0.67,178.16000000000003,235.04000000000002,0.8138888888888888,0.3833333333333333,0.9166666666666666,2.57,2.56,2.84,591.0,679.0,-0.7864328029730735,0.11376278115210608,0.3022881626738604,-0.6749570014903313,-0.5041652735068087,1.3033703503613119,1.1082135466222358,0.449164608729972,-0.58106478781288,0.4709619621652045,1.1200550513995404
44.0,107.0,77.0,83.0,11.39,12.020000000000001,16.82,0.8125,0.625,0.75,462.39000000000004,741.63,1159.65,0.6964285714285714,1.0,0.4870979276236948,0.67,201.66000000000003,257.32,0.5333333333333333,0.5805555555555556,1.0,2.67,2.99,2.72,482.0,498.0,-1.0334306495348877,0.923675295341825,0.03237477406211309,-0.7377977197700294,0.11526378344009924,0.9686143620066616,0.1672755203878187,0.9784796135223781,-0.3218427293693502,0.8323929994444669,0.022971266562905743
45.0,96.0,139.0,148.0,9.290000000000001,12.440000000000001,15.900000000000002,0.375,0.625,0.5625,659.2800000000001,601.51,827.29,0.8392857142857143,1.0,1.0239789021908852,0.64,257.87,265.17,0.9,0.7916666666666666,0.6749999999999999,2.86,1.97,2.72,528.0,557.0,0.22840717057627452,0.621672886285078,-1.0208188181366582,-0.21129115289291261,0.3307539668560372,0.7492429017799788,1.5949836107225885,2.0216316479031033,0.6830698906076481,-0.06509128087739335,0.4233631848765358
46.0,140.0,127.0,139.0,9.540000000000001,10.040000000000001,14.380000000000003,0.5,0.875,0.5625,471.14000000000004,499.63,1031.55,0.8928571428571429,1.0,-0.30244598251235105,0.61,202.00000000000003,184.72,0.638888888888889,0.6166666666666667,0.6694444444444444,2.5,2.67,2.81,466.0,586.0,0.28472190673522346,0.04377014518725564,0.012204976178260635,0.31441432231638916,0.3155238185741512,-0.15480872091456852,1.4943225600442225,0.5402889700654088,-0.4803931467974446,0.51538141945603,0.27444777210584426
47.0,119.0,162.0,147.0,8.29,13.33,15.250000000000002,0.5,0.8125,0.375,346.06000000000006,510.71,352.53,0.6785714285714286,0.8333333333333334,-0.13962314659882002,0.55,103.33000000000004,195.43,0.8111111111111112,0.5722222222222223,0.3611111111111111,2.76,2.34,3.48,198.0,300.0,0.5762301538238902,0.5803444580630029,-0.551509380406973,0.2641513869286494,0.7182418930872307,-1.2041001211976552,-0.48384784628391875,-2.128007146774374,-0.7568552989408038,0.9326203571088226,-1.85037490838089
